inchikey,smiles,value,tier,scaffold
XTXRWKRVRITETP-UHFFFAOYSA-N,C=COC(C)=O,699.816667,tier1,EMPTY_SCAFFOLD
ZWRUINPWMLAQRD-UHFFFAOYSA-N,CCCCCCCCCO,549.816667,tier1,EMPTY_SCAFFOLD
AFFLGGQVNFXPEV-UHFFFAOYSA-N,C=CCCCCCCCC,508.15,tier1,EMPTY_SCAFFOLD
DOGIHOCMZJUJNR-UHFFFAOYSA-N,CCCCC(C)CCC,493.15,tier1,EMPTY_SCAFFOLD
FUZZWVXGSFPDMH-UHFFFAOYSA-N,CCCCCC(=O)O,653.15,tier1,EMPTY_SCAFFOLD
MCSINKKTEDDPNK-UHFFFAOYSA-N,CCCOC(=O)CC,717.038889,tier1,EMPTY_SCAFFOLD
MWKFXSUHUHTGQN-UHFFFAOYSA-N,CCCCCCCCCCO,560.927778,tier1,EMPTY_SCAFFOLD
WGECXQBGLLYSFP-UHFFFAOYSA-N,CCC(C)C(C)C,610.372222,tier1,EMPTY_SCAFFOLD
GGBJHURWWWLEQH-UHFFFAOYSA-N,CCCCC1CCCCC1,519.261111,tier1,C1CCCCC1
HDGQICNBXPAKLR-UHFFFAOYSA-N,CCC(C)CC(C)C,709.816667,tier1,EMPTY_SCAFFOLD
NTIZESTWPVYFNL-UHFFFAOYSA-N,CC(=O)CC(C)C,732.038889,tier1,EMPTY_SCAFFOLD
RNTWWGNZUXGTAX-UHFFFAOYSA-N,CCC(C)C(C)CC,709.816667,tier1,EMPTY_SCAFFOLD
GWESVXSMPKAFAS-UHFFFAOYSA-N,CC(C)C1CCCCC1,555.927778,tier1,C1CCCCC1
IIYFAKIEWZDVMP-UHFFFAOYSA-N,CCCCCCCCCCCCC,474.816667,tier1,EMPTY_SCAFFOLD
JLTDJTHDQAWBAV-UHFFFAOYSA-N,CN(C)c1ccccc1,644.261111,tier1,c1ccccc1
LZCLXQDLBQLTDK-UHFFFAOYSA-N,CCOC(=O)C(C)O,673.15,tier1,EMPTY_SCAFFOLD
SHOJXDKTYKFBRD-UHFFFAOYSA-N,CC(=O)C=C(C)C,617.594444,tier1,EMPTY_SCAFFOLD
ZLCSFXXPPANWQY-UHFFFAOYSA-N,CCc1cccc(C)c1,753.15,tier1,c1ccccc1
BGHCVCJVXZWKCC-UHFFFAOYSA-N,CCCCCCCCCCCCCC,473.15,tier1,EMPTY_SCAFFOLD
MLFHJEHSLIIPHL-UHFFFAOYSA-N,CC(=O)OCCC(C)C,633.15,tier1,EMPTY_SCAFFOLD
WWRCMNKATXZARA-UHFFFAOYSA-N,Cc1ccccc1C(C)C,649.816667,tier1,c1ccccc1
FGLBSLMDCBOPQK-UHFFFAOYSA-N,CC(C)[N+](=O)[O-],700.927778,tier1,EMPTY_SCAFFOLD
QUKOJKFJIHSBKV-UHFFFAOYSA-N,CCC(C)(C)C(C)(C)C,703.15,tier1,EMPTY_SCAFFOLD
VZFMYOCAEQDWDY-UHFFFAOYSA-N,CC(C)C(C)C(C)(C)C,703.15,tier1,EMPTY_SCAFFOLD
PLAZTCDQAHEYBI-UHFFFAOYSA-N,Cc1ccccc1[N+](=O)[O-],578.15,tier1,c1ccccc1
WSFSSNUMVMOOMR-UHFFFAOYSA-N,C=O,703.15,tier1,EMPTY_SCAFFOLD
OPKOKAMJFNKNAS-UHFFFAOYSA-N,CNCCO,623.15,tier1,EMPTY_SCAFFOLD
TVDSBUOJIPERQY-UHFFFAOYSA-N,C#CCO,388.15,tier1,EMPTY_SCAFFOLD
VVJKKWFAADXIJK-UHFFFAOYSA-N,C=CCN,647.038889,tier1,EMPTY_SCAFFOLD
OSDWBNJEKMUWAV-UHFFFAOYSA-N,C=CCCl,758.15,tier1,EMPTY_SCAFFOLD
