inchikey,smiles,value,tier,scaffold
BSKHPKMHTQYZBB-UHFFFAOYSA-N,Cc1ccccn1,312.038889,tier1,c1ccncc1
DMEGYFMYUHOHGS-UHFFFAOYSA-N,C1CCCCCC1,279.816667,tier1,C1CCCCCC1
HPXRVTGHNJAIIH-UHFFFAOYSA-N,OC1CCCCC1,340.927778,tier1,C1CCCCC1
NIXOWILDQLNWCW-UHFFFAOYSA-N,C=CC(=O)O,323.705556,tier1,EMPTY_SCAFFOLD
PAFZNILMFXTMIY-UHFFFAOYSA-N,NC1CCCCC1,304.261111,tier1,C1CCCCC1
STNJBCKSHOAVAJ-UHFFFAOYSA-N,C=C(C)C=O,275.372222,tier1,EMPTY_SCAFFOLD
XPFVYQJUAUNWIW-UHFFFAOYSA-N,OCc1ccco1,338.15,tier1,c1ccoc1
AFBPFSWMIHJQDM-UHFFFAOYSA-N,CNc1ccccc1,350.927778,tier1,c1ccccc1
IIEWJVIFRVWJOD-UHFFFAOYSA-N,CCC1CCCCC1,308.15,tier1,C1CCCCC1
MGNZXYYWBUKAII-UHFFFAOYSA-N,C1=CCCC=C1,257.038889,tier1,C1=CCCC=C1
