inchikey,smiles,value,tier,scaffold
RDHPKYGYEGBMSE-UHFFFAOYSA-N,CCBr,311.5,tier1+confirmed,EMPTY_SCAFFOLD
SUVIGLJNEAMWEG-UHFFFAOYSA-N,CCCS,340.87,tier1+confirmed,EMPTY_SCAFFOLD
WEVYAHXRMPXWCK-UHFFFAOYSA-N,CC#N,354.75,tier1+confirmed,EMPTY_SCAFFOLD
BZHJMEDXRYGGRV-UHFFFAOYSA-N,C=CCl,259.78,tier1+confirmed,EMPTY_SCAFFOLD
IAYPIBMASNFSPL-UHFFFAOYSA-N,C1CO1,283.85,tier1+confirmed,C1CO1
SNMVRZFUUCLYTO-UHFFFAOYSA-N,CCCCl,319.67,tier1+confirmed,EMPTY_SCAFFOLD
VXNZUUAINFGPBY-UHFFFAOYSA-N,C=CCC,266.9,tier1+confirmed,EMPTY_SCAFFOLD
JJWLVOIRVHMVIS-UHFFFAOYSA-N,CC(C)N,305.55,tier1+confirmed,EMPTY_SCAFFOLD
KAKZBPTYRLMSJV-UHFFFAOYSA-N,C=CC=C,268.74,tier1+confirmed,EMPTY_SCAFFOLD
WBJINCZRORDGAQ-UHFFFAOYSA-N,CCOC=O,327.46,tier1+confirmed,EMPTY_SCAFFOLD
BTANRVKWQNVYAZ-UHFFFAOYSA-N,CCC(C)O,372.7,tier1+confirmed,EMPTY_SCAFFOLD
KDSNLYIMUZNERS-UHFFFAOYSA-N,CC(C)CN,340.88,tier1+confirmed,EMPTY_SCAFFOLD
QWTDNUCVQCZILF-UHFFFAOYSA-N,CCC(C)C,300.99,tier1+confirmed,EMPTY_SCAFFOLD
AFABGHUZZDYHJO-UHFFFAOYSA-N,CCCC(C)C,333.41,tier1+confirmed,EMPTY_SCAFFOLD
MHNNAWXXUZQSNM-UHFFFAOYSA-N,C=C(C)CC,304.3,tier1+confirmed,EMPTY_SCAFFOLD
TVMXDCGIABBOFY-UHFFFAOYSA-N,CCCCCCCC,398.83,tier1+confirmed,EMPTY_SCAFFOLD
ZGEGCLOFRBLKSE-UHFFFAOYSA-N,C=CCCCCC,366.79,tier1+confirmed,EMPTY_SCAFFOLD
ZMXDDKWLCZADIW-UHFFFAOYSA-N,CN(C)C=O,426.15,tier1+confirmed,EMPTY_SCAFFOLD
BKIMMITUMNQMOS-UHFFFAOYSA-N,CCCCCCCCC,423.97,tier1+confirmed,EMPTY_SCAFFOLD
CRSOQBOWXPBRES-UHFFFAOYSA-N,CC(C)(C)C,282.65,tier1+confirmed,EMPTY_SCAFFOLD
GXDHCNNESPLIKD-UHFFFAOYSA-N,CCCCC(C)C,363.2,tier1+confirmed,EMPTY_SCAFFOLD
PAYRUJLWNCNPSJ-UHFFFAOYSA-N,Nc1ccccc1,457.6,tier1+confirmed,c1ccccc1
UAEPNZWRGJTJPN-UHFFFAOYSA-N,CC1CCCCC1,374.08,tier1+confirmed,C1CCCCC1
FKRCODPIKNYEAC-UHFFFAOYSA-N,CCOC(=O)CC,372.25,tier1+confirmed,EMPTY_SCAFFOLD
HNRMPXKDFBEGFZ-UHFFFAOYSA-N,CCC(C)(C)C,322.88,tier1+confirmed,EMPTY_SCAFFOLD
JVSWJIKNEAIKJW-UHFFFAOYSA-N,CCCCCC(C)C,390.8,tier1+confirmed,EMPTY_SCAFFOLD
QQZOPKMRPOGIEB-UHFFFAOYSA-N,CCCCC(C)=O,400.85,tier1+confirmed,EMPTY_SCAFFOLD
RDOXTESZEPMUJZ-UHFFFAOYSA-N,COc1ccccc1,426.73,tier1+confirmed,c1ccccc1
YNQLUTRBYVCPMQ-UHFFFAOYSA-N,CCc1ccccc1,409.35,tier1+confirmed,c1ccccc1
ZFFMLCVRJBZUDZ-UHFFFAOYSA-N,CC(C)C(C)C,331.13,tier1+confirmed,EMPTY_SCAFFOLD
HUMNYLRZRPPJDN-UHFFFAOYSA-N,O=Cc1ccccc1,451.9,tier1+confirmed,c1ccccc1
KQNPFQTWMSNSAP-UHFFFAOYSA-N,CC(C)C(=O)O,427.85,tier1+confirmed,EMPTY_SCAFFOLD
OBNCKNCVKJNDBV-UHFFFAOYSA-N,CCCC(=O)OCC,394.65,tier1+confirmed,EMPTY_SCAFFOLD
ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,CC(C)OC(C)C,341.45,tier1+confirmed,EMPTY_SCAFFOLD
FLTJDUOFAQWHDF-UHFFFAOYSA-N,CCCCC(C)(C)C,379.99,tier1+confirmed,EMPTY_SCAFFOLD
KUMXLFIBWFCMOJ-UHFFFAOYSA-N,CCCC(C)(C)CC,385.12,tier1+confirmed,EMPTY_SCAFFOLD
OCKPCBLVNKHBMX-UHFFFAOYSA-N,CCCCc1ccccc1,456.4,tier1+confirmed,c1ccccc1
PGMYKACGEOXYJE-UHFFFAOYSA-N,CCCCCOC(C)=O,422.15,tier1+confirmed,EMPTY_SCAFFOLD
SVONRAPFKPVNKG-UHFFFAOYSA-N,CCOCCOC(C)=O,429.45,tier1+confirmed,EMPTY_SCAFFOLD
UWNADWZGEHDQAB-UHFFFAOYSA-N,CC(C)CCC(C)C,382.26,tier1+confirmed,EMPTY_SCAFFOLD
AOGQPLXWSUTHQB-UHFFFAOYSA-N,CCCCCCOC(C)=O,444.65,tier1+confirmed,EMPTY_SCAFFOLD
GJRQTCIYDGXPES-UHFFFAOYSA-N,CC(=O)OCC(C)C,389.8,tier1+confirmed,EMPTY_SCAFFOLD
VZGDMQKNWNREIO-UHFFFAOYSA-N,ClC(Cl)(Cl)Cl,349.79,tier1+confirmed,EMPTY_SCAFFOLD
NHTMVDHEPJAVLT-UHFFFAOYSA-N,CC(C)CC(C)(C)C,372.39,tier1+confirmed,EMPTY_SCAFFOLD
OKVWYBALHQFVFP-UHFFFAOYSA-N,CCC(C)(C)C(C)C,387.92,tier1+confirmed,EMPTY_SCAFFOLD
RLPGDEORIPLBNF-UHFFFAOYSA-N,CC(C)C(C)C(C)C,386.62,tier1+confirmed,EMPTY_SCAFFOLD
XTDQDBVBDLYELW-UHFFFAOYSA-N,CCC(C)C(C)(C)C,383.0,tier1,EMPTY_SCAFFOLD
GWHJZXXIDMPWGX-UHFFFAOYSA-N,Cc1ccc(C)c(C)c1,442.53,tier1+confirmed,c1ccccc1
JSZOAYXJRCEYSX-UHFFFAOYSA-N,CCC[N+](=O)[O-],404.33,tier1+confirmed,EMPTY_SCAFFOLD
YTZKOQUCBOVLHL-UHFFFAOYSA-N,CC(C)(C)c1ccccc1,442.3,tier1+confirmed,c1ccccc1
PBKONEOXTCPAFI-UHFFFAOYSA-N,Clc1ccc(Cl)c(Cl)c1,466.15,tier1+disputed,c1ccccc1
LQNUZADURLCDLV-UHFFFAOYSA-N,O=[N+]([O-])c1ccccc1,483.95,tier1+confirmed,c1ccccc1
QZYHIOPPLUPUJF-UHFFFAOYSA-N,Cc1cccc([N+](=O)[O-])c1,505.0,tier1+confirmed,c1ccccc1
INQOMBQAUSQDDS-UHFFFAOYSA-N,CI,315.58,tier1+confirmed,EMPTY_SCAFFOLD
DNJIEGIFACGWOD-UHFFFAOYSA-N,CCS,308.15,tier1+confirmed,EMPTY_SCAFFOLD
LELOWRISYMNNSU-UHFFFAOYSA-N,C#N,298.85,tier1+confirmed,EMPTY_SCAFFOLD
