smiles,mean,std,n
O[C@@H]1CC2CCC1C2,-279.0,0.0,1
O[P+](O)(O)[O-],-1271.66,0.0,1
Oc1cccc(c1)\C=C(\C#N)c2[nH]c3ccccc3n2,138.2,0.0,1
S,1.85,0.0,1
S(c1ccccc1)c2ccccc2,163.8,0.0,1
S=C=Nc1ccccc1,212.0,0.0,1
S=C=S,89.41,0.0,1
S=[Si]=S,-206.92,0.0,1
SC(S)=S,24.0,0.0,1
SC1CCCC1,-89.33,0.0,1
SC1CCCCC1,-140.4,0.0,1
SCCCCCS,-130.3,0.0,1
SCCCCS,-105.8,0.0,1
SCCCS,-79.5,0.0,1
SCCS,-54.0,0.0,1
SCc1ccccc1,40.2,5.2326,2
Sc1ccccc1,63.68,0.0,1
[AlH2],10.56,0.0,1
[BH2],48.93,0.0,1
[CH2]1CC[C]2(CC1)CC[CH2]CC2,-246.25,2.4749,2
[CH2]=[C]1C[CH2]C1,93.85,0.0,1
[CH2]=[C]1C[CH](C1)C#N,207.9,0.0,1
[CH2]C(CCOCC=C)(C#N)C([O-])=O,-367.8,0.0,1
[N-]=[N+]=NC1CCCC1,179.0,0.0,1
[N-]=[N+]=NC1CCCCC1,108.4,0.0,1
[N-]=[N+]=NCc1ccccc1,368.0,0.0,1
[O-][N+](=O)C(COC(F)(F)OCC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,-860.0,0.0,1
[O-][N+](=O)C(Cl)([N+]([O-])=O)[N+]([O-])=O,-18.15,7.2832,2
[O-][N+](=O)C(F)(CC(=O)CC(=O)CC(=O)CC(F)([N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-1031.4,0.0,1
[O-][N+](=O)C(F)(COC(=O)C=C)[N+]([O-])=O,-581.8,0.0,1
[O-][N+](=O)C(F)(COC(F)(F)OCC(F)([N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-1297.9,0.0,1
[O-][N+](=O)C(F)(COCC1CO1)[N+]([O-])=O,-510.8,0.0,1
[O-][N+](=O)C(F)(COCOCC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-642.0,0.0,1
[O-][N+](=O)C(F)(F)C(F)(F)[N+]([O-])=O,-880.0,0.0,1
[O-][N+](=O)C(F)(F)C(F)([N+]([O-])=O)[N+]([O-])=O,-659.0,0.0,1
[O-][N+](=O)C(F)(F)[N+]([O-])=O,-444.8,0.0,1
[O-][N+](=O)C(F)([N+]([O-])=O)C(F)([N+]([O-])=O)[N+]([O-])=O,-415.0,0.0,1
[O-][N+](=O)C(F)([N+]([O-])=O)[N+]([O-])=O,-220.2,0.0,1
[O-][N+](=O)C(F)(c1ccccc1)[N+]([O-])=O,-238.0,0.0,1
[O-][N+](=O)C(F)[N+]([O-])=O,-278.0,0.0,1
[O-][N+](=O)C([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,38.7333,2.1939,3
[O-][N+](=O)C1=NOCC1,-20.0,0.0,1
[O-][N+](=O)C1=[N+]([O-])OCC1,-51.0,0.0,1
[O-][N+](=O)C[N+]([O-])=O,-104.9,0.0,1
[O-][N+](=O)Cc1ccccc1,-22.8,0.0,1
[O-][N+](=O)N1CCCCC1,-93.0,0.0,1
[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O,-368.4,8.3159,5
[O-][N+](=O)OCCC(CO[N+]([O-])=O)O[N+]([O-])=O,-414.0,0.0,1
[O-][N+](=O)OCCOCCO[N+]([O-])=O,-451.0,0.0,1
[O-][N+](=O)OCCO[N+]([O-])=O,-233.0,0.0,1
[O-][N+](=O)OCN1ONC=C1CO[N+]([O-])=O,-47.7,0.0,1
[O-][N+](=O)OCO[N+]([O-])=O,93.3,0.0,1
[O-][N+](=O)O[C@H]1COC[C@@H]1O[N+]([O-])=O,-386.0,0.0,1
[O-][N+](=O)[N+]([O-])=O,-19.56,0.0,1
[O-][N+](=O)c1ccc(cc1)\C=C(/C#N)c2[nH]c3ccccc3n2,282.3,0.0,1
[O-][N+](=O)c1cccc(c1)[N+]([O-])=O,-36.0,0.0,1
[O-][N+](=O)c1ccccc1\C=C(\C#N)c2[nH]c3ccccc3n2,292.0,0.0,1
[PH2],0.62,0.0,1
[SiH4],48.47,0.0,1
[nH]1cccc1,63.1,0.0,1
c1ccc(cc1)N=C=Nc2ccccc2,286.0,0.0,1
c1ccc2cnccc2c1,144.8,0.4243,2
c1ccc2ncccc2c1,141.22,0.0,1
c1ccccc1,48.2475,1.4988,4
c1ccnnc1,224.9,0.0,1
c1cnccn1,139.8,0.0,1
c1cncnc1,144.9,2.4042,2
o1ccc(n1)c2ccccc2,75.3,0.0,1
o1ccc2ccccc12,-34.83,0.0,1
o1cccc1,-59.895,3.4578,2
o1cccn1,43.455,1.8738,2
o1ccnc1,-48.03,0.0,1
o1nccc1c2ccccc2,80.3,0.0,1
s1cccc1,80.62,0.8996,3
s1cnc2ccccc12,144.03,0.0,1
